,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11,PC 12,PC 13,PC 14,PC 15,PC 16,PC 17,PC 18,PC 19,PC 20,PC 21,PC 22,PC 23,PC 24,PC 25,PC 26,PC 27,PC 28,PC 29,PC 30,PC 31,PC 32,PC 33,PC 34,PC 35,PC 36,PC 37,PC 38,PC 39,PC 40,PC 41,PC 42,PC 43,PC 44,PC 45,PC 46,PC 47,PC 48,PC 49,PC 50,PC 51,PC 52,PC 53,PC 54,PC 55,PC 56,PC 57,PC 58,PC 59,PC 60,PC 61
LM 40_Y,-0.02663869049783937,-0.09249055374679185,0.16665137891900725,0.23264327638433174,0.14572335680164875,-0.02566401672677257,-0.03336381905459324,0.07998300578848534,0.1426961212755769,0.118042656065967,0.00234369411194172,-0.05251292681595279,0.08113075974494001,0.1033301832868273,0.21480923940585264,-0.05331539788520203,-0.10859491298217105,0.01934656283952598,-0.04320269028797961,0.0014999095812087658,0.260813605696656,-0.005244378745481653,-0.10984503404609454,0.05782351034688256,0.034470067638021226,0.045387888460153306,-0.08873152816881189,0.08764834407535417,0.037152238304286545,0.07514364745453843,-0.038243585416269654,0.02580332084053032,-0.056821106522463194,0.06283268457467116,0.04311512782637476,0.021356000137213976,0.03267455345123629,0.09552186672713907,0.03934326568755425,0.06003455988860331,0.06737330884416233,-0.07137699185054025,-0.03734959037769878,-0.01985751768430282,-0.0429658055055519,-0.041582929289908505,-0.0007308408938055937,-0.11783141123044447,-0.13503434098364095,0.0902586559215252,0.08170926440901011,-0.17039590135862065,0.009775024130252944,0.10749957246417827,-0.024010160172192846,0.02468508257725998,0.04791716905217307,0.11894368326431184,-0.016774080974221048,0.01562594165024363,-0.008737907911282415
LM 40_Z,-0.018244354497895337,-0.11670822585456667,0.12848388129481586,0.22221424344246116,0.025403746115227374,0.08382987950818557,-0.11153783150908225,-0.023667338004147668,0.15139897748699474,-0.051704794628461705,-0.025330590592625855,0.04742419712681781,0.05648478978095367,-0.1283951647062034,0.03212858396292149,-0.03625372834728956,0.06431599058547857,-0.06303022114215082,0.10605462209737605,-0.11120275958936908,-0.05667616915624268,0.08784559777576373,0.20993959536277135,-0.019768617439192254,-0.054552339721704625,-0.033131451263857546,0.10981491945204302,-0.05822526285006865,-0.051153528040676605,-0.20071916542850832,0.09695023653950646,0.029902077910948236,-0.026131734745288827,0.022754728828798223,0.049441086588101285,-0.05646140182330402,-0.14384918434304078,0.03655400655524453,0.03212372236093721,0.024028926102155866,-0.09066167346899112,0.14047099630731405,0.10278070433304431,-0.0709438183439231,0.08097872567923668,-0.007834815112980925,0.09495711548006189,-0.01800365122768855,-0.1973775012305151,-0.1215981014401258,0.07691177898438491,-0.04038138237626268,-0.07670620214127552,-0.10937947710906601,-0.03129586900188576,-0.11585673662075963,-0.05670088870408935,0.05224497840306258,-0.06562202201421674,0.05268407626849666,0.03396175643030985
LM 41_X,-0.018723002657770695,-0.2400362277944308,-0.0866743672499512,0.021818636336161334,0.04267134461788712,0.015030179734770367,-0.015438169297671145,0.030616204797661244,-0.0013818933528597852,-0.1242707085809002,-0.1488249932962137,0.16594435939363947,-0.10657530047521745,-0.016198041182772113,-0.002243936879383386,-0.022645848179219087,-0.0331466758316577,0.04417382880829231,0.07682856437507499,0.10035298090654564,-0.08655397420397216,0.14525253601942825,0.14442279170873912,-0.13282266394856057,0.020719972630592123,-0.05794456165132775,0.00666743746245636,-0.13640967772926132,0.11637250835753948,-0.03778574193378159,-0.016296769394885762,0.027431553077728238,-0.07230195155976457,0.08840645599329791,-0.06810905085084935,-0.014811049893442091,-0.01914062911348464,-0.06906727877265553,-0.009361062813942505,0.007728744332347378,0.12023511542886094,-0.0651096184173153,0.19071196947870753,0.16082135155699456,-0.051143838287542695,0.13840954512755924,-0.11131982011303794,-0.014417296633864315,-0.08211908044719393,-0.005614818327371235,-0.176594829577288,0.003928952881656254,-0.04725877234858786,0.06727350210013436,-0.0987511373533779,0.13081292893235225,-0.007354137346157526,0.04005532113552605,0.021651448513803913,0.01461297787718803,-0.03592059345391259
LM 41_Y,-0.023083188732822096,-0.10963198331865436,0.17149206676038667,0.12268607185772037,0.06431954006603136,0.1457134511635471,-0.0923431906201204,0.06675653793539822,0.1568311851766865,-0.06162498840209071,-0.0428673220782524,-0.03840201212411687,0.01994672653307679,-0.121307881913714,-0.09620733161005504,0.01684060261853959,0.06532077725891339,0.009871475679583819,-0.12789836054692968,0.10015694439413675,-0.16862776885082323,0.08838206828330117,0.19905995333649962,0.06450150980682098,-0.0898321482144867,-0.0041521295288625415,-0.0760795993646223,0.036816652585704386,-0.042212060998861024,0.12592834882901272,0.010425905167545324,0.06893760313202135,0.03541872158138951,0.1259340247956843,0.12993217056944217,0.0644540235962608,-0.045568588533808435,-0.11884225810129258,-0.06829994516226431,-0.10371377696741282,0.07978352402549774,-0.02413190480449673,-0.18385222686946875,-0.038754848679037376,0.135322847122489,0.049495608779757956,-0.09420604783392611,0.03832869146085431,0.009263368740569497,0.09812678418225691,0.09410292662206468,0.12511317888108742,-0.059414571492455714,0.001812924703528217,0.1002570908529731,0.055354337957778776,-0.008620106468367956,-0.06921242818498326,0.04275286786074191,-0.14673885754765936,0.004858554012026298
LM 41_Z,0.0483363687169062,-0.17602458041095098,-0.08300343238586465,0.04963494296632124,0.021724746805463803,0.10422614043395867,0.08263349237477884,-0.10655235874003587,-0.23352275441375892,-0.18504850297369693,-0.10242257624599169,0.03688796781848798,-0.10536106484717998,0.13042468253475142,-0.10130932228531093,-0.14357045714008798,-0.003847969613935763,0.020746145410879067,0.1023360867074046,-0.13145368373182792,0.09255561102456808,9.928522430391632e-05,-0.008190438478769636,0.031174465181266247,-0.14659886697764027,0.15314014092392966,-0.03569097096708624,0.1510186174945498,0.04441476163054539,0.00782387989583195,-0.12424866383514722,0.010120029096158006,0.0791824507300408,0.022944303794189942,0.12136122527718451,-0.06209628430152549,-0.036847181206768685,0.10473514858152695,0.0572342631725642,0.08681714543339478,-0.007653265307200521,-0.0727640870802995,0.1325107535353932,0.10278266400141745,0.04042998201607573,0.08926748699140963,-0.029992283282324166,-0.13666805820126,0.31781792315480073,-0.0839223140176889,0.05271159329584983,-0.03995325535018656,0.05308543810228113,0.017261720505429845,0.06299039089581479,0.0035344978389706093,0.04233090336825752,-0.13498981921836153,-0.12377691189223985,0.04874512015607803,0.16380513673870287
LM 42_X,0.05394857546984041,0.015800823340606774,-0.033822310892109506,-0.03759505604361198,0.0033924420634344407,-0.03636696030401533,-0.06659629286132379,0.02199378260012745,-0.039860888556572605,0.0669105298444038,0.19326716924533688,0.00930943160295753,0.05878901769122474,0.09007982011766558,0.012005023473976209,0.04726466738367911,0.11087735946642768,0.1303502462025482,0.05488260005066352,-0.1246886197136414,-0.023819028495681488,0.11302230104052739,-0.0811536390857775,-0.030641097913476297,-0.07969734895487604,-0.0352144305669983,-0.06460714803703364,-0.11447721747223791,0.04721573758143889,0.13426180227359558,-0.0676014330106841,0.004516701136835248,0.10674086378807758,-0.07474384262459785,-0.10757589400733795,0.044578177651237214,0.028305671796622214,0.1464262389997099,-0.04218103778198928,0.10321588946691687,0.10666223291562692,0.11840195507316156,-0.03183890164050713,0.10693864119871552,0.025631305845464195,-0.09975004681157959,0.15503942972855003,0.08640087475942027,0.07540230220783911,-0.018740329023045788,0.012595384435465446,-0.043977700011717025,-0.03930381449787517,-0.0828366077506486,0.082086302729883,-0.0453674870633382,-0.06736601231414938,0.053406848580165256,0.07108053125735224,0.010273555925191032,0.06283425872746105
LM 42_Y,-0.00222328078080676,0.1666283810787453,0.006082464370706844,-0.17287153319623091,0.12094432507026172,-0.08039509572834659,-0.0057173344185370715,-0.1079009097320221,0.14692974220232352,0.056946021615775305,0.21893590734903978,0.14115255461157744,0.29101178387587245,-0.22846047014215173,0.029825728953523034,-0.08534028546512279,0.30703276444903305,0.15469504495082947,0.05095791243577228,0.049952306389605475,-0.041364756333466986,0.006220914188085035,-0.08341968703131204,-0.07457165044190314,0.049163643671800795,-0.032220969292732535,-0.18017667896971354,0.16619969858180048,0.06552153368158944,-0.05282255923822084,0.06136631988298799,0.03330080526314257,-0.03510002082842196,0.07161882010071856,0.1026608629717941,-0.11915529571674366,0.013341820314904914,-0.07587001990405465,-0.03707532584757742,0.027848293029833316,-0.017947579780350234,-0.08232406822028479,0.01859997749225257,-0.01790501381921824,0.06768784280888125,-0.06819322569423598,0.05325591525381633,-0.06584426383448996,0.030334428308111547,-0.11440753812658741,-0.07754624188770695,0.09560673080108491,0.022196468561879214,0.0987135435295466,-0.10885767250660601,0.012551031861984155,-0.07424387574786953,0.00696627289421526,-0.0040614224604397925,0.14428760253528045,-0.017163739189320237
LM 42_Z,0.00688821892746082,0.12692891896316638,0.0032448253178566,-0.03805055275987068,0.08994515897822515,-0.08370298033471352,0.017642201035037622,-0.09731620754682381,-0.06379613782935083,0.008310892491988273,0.03495155657761914,-0.006178339686897474,0.004706194128775203,0.14628766862888853,-0.10731469048936515,0.09709159851610477,-0.030661212319314308,0.07949336584038116,-0.03289880143097052,-0.10146462314636066,-0.04115146347083036,-0.04954866960263403,0.20378164274155336,-0.07559735640713955,-0.09137207297406358,0.07092044029515589,0.011531168459220172,-0.16733958371511914,-0.10600493969583309,-0.09217498851334817,0.07385572500217708,0.059424042630987876,0.009459486416073453,-0.1402858458592961,0.03823355654513961,-0.01627468134361231,0.05078901929242688,-0.037598428293912405,-0.13090448348889827,0.12346145445729556,-0.027975999382221804,-0.07979268168591229,-0.07131259495847954,0.059144858436560734,-0.04690222173938252,0.09023586207386144,0.09645129572257087,0.0164038126328761,-0.0645623377146293,0.07289282110757475,-0.09616769156155473,-0.02253924219747323,-0.05416754376349765,0.0005626671136970754,0.07974946433889979,-0.09063712409150954,0.07100035739316377,-0.19778967182848256,0.07927987139620757,0.03727209455293346,0.0725077347752903
LM 43_X,0.04557818718484271,0.027870632467012848,-0.021205275687745915,0.007008874073036577,0.0028041299878621626,0.0052572442812256395,-0.013039974587143632,-0.0004830990990161467,-0.1284147387164729,0.02772430654879022,0.1259742296239906,-0.06710213181400829,-0.021137183645144192,0.18636166145806418,0.01670420781412568,0.07552727510674893,0.051064786203161225,0.12183960231518837,-0.09174239812095478,-0.12224705254903888,-0.0195959291360652,0.18444768490208965,-0.08709042118803514,0.032172303937973074,0.10565270526614585,-0.20586776109216628,-0.00036759911905780325,-0.10661781676019286,0.18070510091919478,0.022136680176785464,0.10318856742044968,-0.06485823795128427,0.08339118897232062,-0.0007906287807767261,0.1413641170953638,0.00669367988050964,-0.08110377632830787,-0.015084171498109922,-0.018610710336237894,-0.02717535298373129,-0.03904745530181396,-0.03852962773131434,-0.15561439681784786,-0.013055891795054455,-0.08329604171600563,-0.04647074427815548,0.08124419102451909,-0.059346045651869836,0.029870890733256487,0.041248555067702815,0.06660230987220231,0.0715773030791703,-0.13202099798838865,0.08392442938083187,-0.0056278569608143045,-0.16561428108258872,-0.03795005119389061,0.05190150551962601,0.03628095895875647,-0.02573333930468616,-0.020735355001383734
LM 43_Y,-0.009118088178720639,0.1672994411159982,0.007439838500785294,-0.030189207775749502,0.12434468904831625,0.031056430201541852,0.1250646875070155,-0.20955016110942024,-0.04695775044321786,0.024875476641919518,0.09778180170520939,-0.2245279064466639,0.277958872765151,-0.22255902920124618,-0.07288363297710039,-0.10523742502008034,0.13086498990526776,-0.14261937229829638,0.06331925794696247,0.10949594358485741,0.0974610967268772,-0.07781808557094395,0.09579458870796115,0.18331234005236272,-0.06019695984573649,-0.006485905136620354,0.07341759744533188,-0.03706814420686075,-0.06726939928269736,-0.09475337436869967,-0.2030149240948629,0.13540958400881742,0.06248286887242522,0.03281478681367252,-0.0011352224338043067,0.23177977030149327,-0.05560856414332781,-0.08428292015167926,0.06410070768406534,0.03091624802310542,0.020917215016640654,0.04430713569718704,0.0227988266566668,0.022098591362864704,-0.13431076139500717,0.13712437466076957,0.07627293403078027,0.11039754259927598,0.06351560621276664,0.0017302835264218844,0.005307861056912572,0.037444260878537874,0.13283096602327205,-0.007238580644094925,-0.09773674171955565,0.033890342417795094,0.11242270035533908,0.02272151504064747,-0.10161742811515051,-0.06061265102151843,0.01186026175361976
LM 43_Z,0.005967490109858764,0.16617773089811325,-0.017352622554251726,-0.05334118755643793,0.06943844336307621,-0.022620421695017247,0.04997541767743536,-0.051010720956747455,-0.07078349507173877,-0.008729276097590718,0.0549542937553116,0.005293718223379141,-0.013480056659186893,0.1446135155091201,-0.09726858407496473,0.12005968781054412,-0.029972663275145407,0.028994988870758673,-0.022757452894812603,-0.06785795147084611,0.009087607241190164,-0.025342384883864047,0.09268502501904069,-0.1583217234225949,0.022900293330359277,0.029494073567338908,0.05819476738226753,-0.1500253398614202,-0.05040005661606131,-0.14759612568883154,-0.03151255738187305,0.19541027551454807,0.004217116620827851,-0.18471845635445822,0.0751898097709048,0.014685689062221546,0.07545125515261893,-0.011906065053613043,-0.08213298090472046,0.1068971791302687,-0.017641735306141014,-0.032877849306190886,-0.23268017113867667,0.06080529771254169,-0.03307974948253718,-0.01193906461444925,-0.13438301856967014,-0.05440366170742308,-0.05794917968803375,-0.007504627349125454,-0.11608825086703527,0.01755867720351639,0.12108815487014586,-0.07195132758617585,-0.06311990100386794,0.061441225918033755,-0.03227902378434197,0.0671039902422184,-0.0964181071179456,-0.1115082159565125,0.027322352986688725
LM 44_X,-0.00658083311657798,-0.12219440195599182,-0.07184883825049322,0.03640719610291221,0.03879007136291478,0.12748930693815733,-0.01088845669512197,-0.056526518851982746,0.03872694467450531,0.010581073816133517,0.018978799230614806,-0.12951399782836343,-0.013399272144380112,0.03525518050245007,-0.08510458643231242,0.07498116725808932,-0.07074491110746108,0.10661686088806512,0.011677229672784643,-0.004761579737896045,-0.012691897810922108,0.04510140878817942,0.04951505601729784,0.06408542912382793,0.10099704469900397,-0.12425348369844406,-0.06610351584617094,0.10085900879505481,0.0390415491481477,-0.1045868951507886,0.0012704262480577788,0.14403651434196435,-0.1233163347016649,-0.009840697112448865,-0.0074353567076571965,0.013974086524031395,0.024853046956013036,-0.02960803262321735,0.02435230505595517,-0.10608912857195124,-0.012123340459240507,-0.03658959868069628,0.007224446826335042,0.011078113252962313,-0.032016496838852694,-0.08673945226185553,0.09277604129375835,-0.0647141181272281,0.10897557482543879,-0.18082813546692975,-0.027870532577582055,-0.005883282088910733,0.06486403436826407,-0.024289813871059336,-0.12709675351232072,-0.10426739239691152,-0.11713802410862784,6.455129296915017e-05,0.125344617694666,-0.054785758794119316,-0.036407208400578636
LM 44_Y,0.017316075945616988,-0.11342214872459642,-0.03805895575821775,0.014008297182395518,0.03993175400319115,0.05289048170864363,0.061852631145015886,0.00598769610505831,0.011943607255757958,0.07502903125953894,-0.015097274149767023,-0.06848257304069992,0.017767942768947116,-0.08583174476395847,-0.08943114513127119,0.03563132507587228,-0.04380896694154041,0.06762079420304107,-0.05096915669007819,0.027541252297664902,0.021902273989363258,0.04770547452645571,0.0015388738213516218,-0.00925089712496887,-0.034674571806784155,-0.07169873806172254,-0.07555164851066824,0.009232112903378597,0.12414723578338485,-0.0029973045441356325,0.1099669843655726,0.011142754335675405,0.11945972998931038,-0.004520164207085284,-0.026168335917699622,-0.1089117009773137,0.14426134027309548,0.11505979446639177,0.04991716155677345,-0.10226930990967073,-0.013930368376470091,0.08907518217411609,-0.017325132895036635,0.04486127340358975,-0.07804791202506481,0.035218221951800584,0.08230858855779352,-0.0163326043098995,0.09008194710783501,-0.007658377185410525,-0.18374303646499673,0.001797094700358274,0.06968403332252207,-0.04301713392501047,-0.019009771187597373,-0.02512825909779119,0.024181624086158808,0.049330384277388485,-0.19913965486966734,0.08465950775499242,0.1316560985374045
LM 44_Z,0.018996316352434147,-0.048830010836959765,-0.06554870159696008,0.02138374552442098,0.02888106017759628,0.1072620949422792,-0.037199675396735916,-0.007884567669188578,0.030900176746715705,-0.034654021950993284,0.018582503273365972,-0.04707670621409343,0.06580356330690094,-0.005935709826839594,-0.05587978636612264,-0.01669712958442679,-0.03028071045100781,-0.015115490588989144,-0.06894621413818763,0.029053295105647352,0.018271786376062513,0.09363255555857071,0.013452399034879757,-0.0006142825419416004,0.005867344489224673,-0.03895126342814807,-0.19797069524225944,-0.004471450365857898,0.003926318734113803,-0.011464441116921307,0.00025541647647818206,-0.007910002491705221,0.03895453059735402,-0.056948971527630676,-0.06977753179813426,-0.00015284450426762512,0.011644792266152363,-0.0692065468860765,-0.05620665853670995,0.047373922007042255,-0.045622914069711924,0.03072084091873789,0.05957519600950571,-0.02783024835139443,-0.00935686356173646,-0.06653678223218402,-0.02171437572824801,-0.1004787371840101,-0.017248852366042098,0.0308212619519515,-0.06377651086648678,-0.056045393659651346,-0.05070886119555355,-0.16851664897962074,0.10110140263577873,-0.03959262806086443,0.00413805677505276,-0.02909265336349362,-0.06697930824967274,-0.02595268084411312,0.0013475476768601263
LM 45_X,0.018158384853847756,-0.04760444820710887,-0.06910489016348387,0.018440504024096256,0.030219248658441646,0.12102212826433525,0.0015896518493221296,-0.024816232835544603,0.03295386030972486,-0.040112855764394696,0.0025821974917732103,-0.053217890487478964,0.05308888045536289,0.009856023661558775,-0.05521655839498376,-0.023218582267081928,-0.03154558246332825,0.0073318356699792996,-0.054309506202247115,0.030392437152769944,0.04526730464603744,0.03154900172119471,0.056725491003918604,0.045165975743493826,-0.03582589512711542,-0.05974364850454717,-0.1698288560954694,-0.03195598115499789,0.012762609991202026,-0.01577734245973668,-0.00276724912500524,-0.03479574557313782,0.04449557941314958,-0.04712898494854903,-0.0525854360896255,-0.0451499911739604,0.08257238322947721,-0.023948667461267767,0.0009324507770400222,0.06629958383713078,-0.04500675719211562,0.025056072985400902,0.08402360847809312,-0.020405276173640824,-0.024696784426060214,-0.015725532573742554,-0.08259635984721662,-0.029085373372810593,-0.06302087817379326,0.06694589656441141,-0.040745587462212116,-0.007494155644243867,0.0018270551796052345,-0.11449185998390009,-0.02337154177118716,-0.10350576708100064,-0.030102745676483175,-0.01246723000998429,-0.07738449060733144,0.19428915154929463,-0.04049079406809192
LM 45_Y,0.01943277068538484,-0.006288748488532855,-0.05654777191100335,0.022141106980663794,0.01603469809589439,0.06574406975372706,0.03260521567850704,0.04065979092993714,-0.024372511635520493,-0.03161964755599219,-0.027409590913851513,-0.020152159979879056,-0.02394189413820281,-0.03716757657997265,0.010833302733433095,-0.03230753734662216,-0.0233823488846645,0.007758646351073185,0.016081344168327485,-0.041107320884628255,-0.009155204173011551,0.09382740815842402,0.0381958415362149,0.04750774878457012,-0.08544181408578559,-0.07459865415635349,-0.05156951427232233,-0.03732346470472281,0.0029949933139736835,-0.02429171160442884,0.04252416529250289,-0.061625749406388756,-0.033640425221020454,-0.005572086392963427,-0.015485778595540126,0.025899872570205082,0.008960591922084609,-0.05040057125741325,0.04173818758563998,0.006962930034173717,-0.016594335322231663,0.035599638907214286,0.05477654972571972,0.0104338987203191,-0.02632101321383283,-0.017908808598776048,-0.07709209049872602,0.021284433442964143,-0.08787735824412579,0.06008639526662014,-0.059519754985210525,0.04721087798034371,0.0036007814958076215,0.08266553243580142,0.0800676403032649,-0.05801274575941126,0.03132887153878976,0.08619326534993087,0.010765821133277486,-0.036181930994035764,0.035226791835269035
LM 45_Z,0.020455224254289195,-0.003375896819580076,-0.04740021897117276,0.007388354814596845,0.017017067614739822,0.07322927540487215,0.035231994565817465,0.03154171445293147,0.011748943953489743,-0.02312942255775513,0.008393319014994738,-0.021178545333108267,-0.014552556122223389,-0.0009460009792635667,0.0029058673066899455,-0.06291693029314234,-0.028229809792747314,0.03173497274649913,0.004186836016470158,-0.02241779266092927,-0.01680265633799925,0.08202158914486861,0.02055799383878606,0.03637546251432971,-0.08850363088495272,-0.05498791485260259,-0.07237867465726877,0.0008751822567615065,0.046070084428302925,0.020310577983123624,0.00519993221367987,-0.049858579525976304,-0.009714633743587615,-0.04781836862773754,0.02604044942273405,0.022677757459176842,0.04016869964662521,-0.05037186044959563,0.07135690719641705,-0.010439196329218506,0.04832888718548212,0.03182698056684354,0.07851378725379211,0.004292641614546513,-0.004358429329452174,0.020215327624981815,-0.09823540784783252,0.012785981623228086,-0.10187443433548993,0.013920616443200215,-0.0912037378445613,0.030725693732370184,-0.04504968766906544,0.04898288308400915,0.0670312853963634,-0.011940202464435633,0.08943150643124555,0.026814037257909578,-0.03198922138753883,0.15761847598295262,-0.011451396154423317
LM 46_X,0.006933831244781929,-0.004555644385035295,0.0073762326206199625,0.051929625880947475,-0.036140192685153096,0.011661590343736998,0.052783722175327716,0.07706772264277328,0.017022670214616523,-0.006138629638371803,-0.004418908384268916,0.08757557827964259,-0.004948046615311237,0.020208633518735617,0.06731451384846422,0.05422660151290733,-0.03303652767045312,0.07384454825127851,0.01193780426333996,-0.008476249926106294,0.07444092341576591,-0.005493783977239162,0.027703895079230014,0.03845487399738269,-0.05951767600100178,0.07184026183272371,0.03803159405907719,-0.0063982625112621715,0.013150451734386495,0.04238309078535453,-0.09462854251686967,0.06670693637480568,-0.03894059086764555,-0.05652748191408513,0.06385169615535063,0.05501830667451048,-0.0563485599464809,-0.1786505839726144,0.01818295569217756,-0.062456373770644544,-0.12405016246177397,-0.01954500362055271,0.02952744428600988,0.06955713366132008,-0.11727405834069146,-0.10430013470149146,0.023435953498592118,0.04834899341640379,-0.04836703758050598,0.025352002446395298,0.09422747210215117,0.04487709730716817,0.10095369594968852,0.03523613248659134,0.00767032541358542,-0.00780143917952951,0.12488262158001741,-0.03815139534547766,-0.10626229822968371,-0.06298903625748234,0.06672850099228952
LM 46_Y,0.010790725291615982,-0.005270494957846884,0.000588524606242965,0.04719404546999481,-0.013360926511724203,0.01120554928080683,0.03682728799158816,0.08569530866279142,0.05393597438520659,-0.01337715368303526,0.026053272828613933,0.11413011432521963,0.005231508868123166,0.06958811951214894,0.08749705175910669,0.022143376319990016,-0.010184153949914832,0.057943575454052106,-0.0020107436526845325,0.03443906718754468,0.07660116831683163,-0.07931491416366056,-0.068929884151239,0.062023532130697195,-0.060102996924677715,0.10562789653643523,-0.016598989777100344,-0.026641887508405637,0.09074372234451256,0.08116597380446362,-0.07902423175202071,0.07842876677709541,-0.023427695315209447,-0.1245928443416845,0.09072394751511144,-0.09325437333779224,-0.08879313482182859,-0.05530597219574623,-0.0035635391232949273,0.013038837495659277,-0.012626102231030271,0.039526860975660535,0.12061224742434781,-0.01628281315107383,-0.10733599410455684,-0.142512581472004,-0.00022519361411593372,0.14054467907910997,-0.017033034269737343,-0.13505627559484576,0.13788193445195,0.11484382734968951,-0.04384430546048583,-0.04222786177857794,-0.050416464418762526,-0.018025351708177473,-0.07498624467271651,-0.07007544815743279,0.01656713176076314,-0.09231338535909613,-0.14860929657211028
LM 46_Z,0.022248562548136234,0.03878427649275618,0.013458543224003873,0.037326094453258345,-0.041917207260374484,-0.014110333301290794,0.06834963605765773,0.09951509416613588,-0.04573466732785295,0.01821244548803373,-0.006694681261222546,-0.02301679777324684,-0.07792989264926903,-0.008200696565045643,0.061039453490791956,0.06396346560898125,-0.0086409441063122,0.010510214607214415,0.08711461016469506,-0.025723609988449626,-0.08055937797694464,0.12685350105767124,0.0356009134207713,0.02089891339474099,-0.021938467445196577,0.05633730359462508,0.026431351651087686,-0.03676697994956501,-0.03869070002245244,-0.0341171000141761,-0.06956615223732285,-0.003979347968293762,-0.018060392243330704,0.04585170059610493,0.08752367498429983,0.0004990782554436491,-0.034036240692144046,0.07511244848712761,0.13948876853631914,0.058572043074341947,-0.02525060742937324,0.04007269450388204,0.019545261878109996,0.0632675017576104,-0.1274125840169106,0.018457194579472345,0.0008896388562490178,0.006774598427523656,-0.08954537735923021,-0.032839748589021674,0.008691545177182871,0.041423639027784356,-0.11199097950477038,0.19831131244697517,-0.1251687744980155,0.06270980105699234,0.08841345449119867,-0.13617610739757685,-0.16355607835252323,-0.10768615425870233,0.01823948513471251
LM 47_X,0.02678690598287298,0.0332561881152044,0.02962400455227712,0.036107431713308186,-0.013631516694188639,-0.008136734255961257,0.06960363746398668,0.11471656617869411,-0.02135448026355228,0.033636473580318585,0.007680177139514445,0.013401562116595338,-0.05690107819207867,0.005227280316439778,0.06007293172656633,0.0540795335661228,0.023159999430193028,-0.016737777717595173,0.06580905135172914,0.0033589832421417765,-0.025845029194491415,0.06605131494280146,0.005576616996199062,-0.0008072781582788336,-0.004017703826549014,0.07186652423360684,-0.012685570961448317,0.05378983267418415,0.06886164927120211,0.024596684402339555,-0.0456942007337038,-0.016032920932099043,-0.030166785576462386,-0.030317710138238887,0.09556084987240406,-0.08968602858966503,-0.04851962672067567,0.07229664648893658,-0.025251736463415227,-0.047686075441917435,0.02201937688196064,0.03807256615043243,0.03160573168512071,-0.013419426697467856,0.024541130164283578,0.12226608913209719,0.1573367885969028,0.04540003020131319,-0.06633408450400938,0.0077004663441627656,-0.01356294134627212,0.04586300612648663,0.02513699748122829,0.056937029986110915,-0.047079252645392304,0.021317645651108653,-0.016518112142317763,-0.0638939974267561,0.026841061538990657,-0.02312958339100163,-0.14861671699821216
LM 47_Y,0.011637808804870262,0.075550911922576,-0.042321076183332966,0.00483403956838797,-0.07711701341827693,-0.007076775273055452,0.04365181014114966,-0.026206618871792597,0.06335104052935485,-0.04369213147622006,0.011108058997402158,-0.0034906007186851413,-0.014190974927788931,-0.03015070192209303,-0.028730557461802288,-0.09892112654523688,-0.008434328126309319,-0.00859518711159829,0.010308068575561161,0.01424758430750941,-0.051197385028159285,0.08514344898557742,-0.05729340760223317,-0.0764530225347087,0.0017216082856055456,-0.03786622775845804,0.06979065722313824,0.02955408557729827,-0.0780266211118568,0.05814569724242423,0.06738219961725517,0.022918941468268637,-0.02277813401411391,0.030935210804672184,0.058391441354372645,0.039898541599520915,0.056261435080375996,-0.030871100369698975,0.07701639899109831,0.05928862217302019,0.04443873006629195,0.04761661973405046,0.0032951842023001224,-0.017196584986993557,-0.04337723867764023,-0.06948216252800338,-0.012065547402906879,0.09857618278695729,-0.05198885593777082,0.05369888652777785,-0.07624336964049783,-0.10482839557120084,0.07185188412926438,0.09237094751622843,0.0010924914593796187,-0.02780375646775196,-0.028739981150065035,-0.018069928769747893,0.05319188044689162,0.05118804365156563,0.13391264652152535
LM 47_Z,0.013132743958540876,0.07096824952959585,-0.04530063704672785,0.006153040329191169,-0.07718790754521429,-0.0010365944001111934,0.039083544358988836,-0.01059373931495351,0.06277399073534456,-0.045428975309828104,0.008389094587675436,-0.01954901546334388,0.026510970335908615,-0.01508508932733428,-0.0025870351279970727,-0.09474867756967668,-0.034668620717066355,-0.017555342121285417,0.02064103642842234,0.009043277258330172,-0.04540009874502642,0.05674283892128338,-0.03836673171577871,-0.03617750262582945,-0.03777918090182555,-0.04128056187366823,0.013400461269050985,0.03717549258012913,-0.057471907371448805,0.0663370060532111,0.020821199169370412,0.02033968624539307,0.03005289446146292,-0.041067040009753336,0.0026997669865417096,-0.021924996765248145,0.08531793725995707,0.011657008602828731,-0.011752020736954501,0.033452089497179156,-0.019938865216325624,0.14978815494748932,0.035676448339482913,-0.05467723295369782,0.024511367648932983,-0.07155599444551261,0.06484229616676246,0.040775068289316284,-0.06450903923698828,0.02376282392384015,-0.02627184834505703,-0.019624658081941075,0.012675503645468274,0.06413003153818625,0.030101488471738807,0.0064128438647565195,0.026160639247800432,-0.06294980000549186,-0.006844718199027519,-0.016194273506216123,0.0068963987631786815
